"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","chain_length","chunks","cuda","discrete_comm","embedding_size","epochs","group","hidden_size","ingest_multiple_messages","log_interval","lr","max_message_len","name","num_batches_per_epoch","num_batchs_per_epoch","num_colors","num_listener_views","num_reward_matrices","num_shapes","optimize_jointly","partial_reward_matrix","save_dir","save_outputs","train_chain_length","use_same_agent","vocab_size","wandb","wandb_project_name","inductive_bias","learn_from_demo","learn_from_demos","no_additional_info","num_examples_for_demos","num_utilities_seen_in_training","pedagogical_sampling","perfect_teacher","same_agent_view","shuffle_agents","teacher_alpha","use_bayesian_teacher","train_percent","current_epoch","train_accuracy","train_accuracy_0","train_accuracy_1","train_accuracy_2","train_accuracy_3","train_accuracy_4","train_loss","train_loss_0","train_loss_1","train_loss_2","train_loss_3","train_loss_4","train_prediction_index","train_reward","train_reward_0","train_reward_1","train_reward_2","train_reward_3","train_reward_4","val_accuracy","val_accuracy_0","val_accuracy_1","val_accuracy_2","val_accuracy_3","val_accuracy_4","val_loss","val_loss_0","val_loss_1","val_loss_2","val_loss_3","val_loss_4","val_prediction_index","val_reward","val_reward_0","val_reward_1","val_reward_2","val_reward_3","val_reward_4","train_correlation","train_jsd","train_mean Bayesian score","val_correlation","val_jsd","val_mean Bayesian score","train_jsd_alpha=1","train_jsd_alpha=10","train_jsd_alpha=100","train_jsd_alpha=1000","train_jsd_alpha=10000","train_mean Bayesian score_alpha=1","train_mean Bayesian score_alpha=10","train_mean Bayesian score_alpha=100","train_mean Bayesian score_alpha=1000","train_mean Bayesian score_alpha=10000","train_num_unique_demos","val_jsd_alpha=1","val_jsd_alpha=10","val_jsd_alpha=100","val_jsd_alpha=1000","val_jsd_alpha=10000","val_mean Bayesian score_alpha=1","val_mean Bayesian score_alpha=10","val_mean Bayesian score_alpha=100","val_mean Bayesian score_alpha=1000","val_mean Bayesian score_alpha=10000","val_num_unique_demos"
"perfect-teacher_lang_5x5_k=2_1","finished","-","dharakyu","","2023-01-19T04:53:10.000Z","2124","","32","2","","true","true","64","40","perfect-teacher_lang_5x5_k=2","100","false","100","0.000005","12","perfect-teacher_lang_5x5_k=2_1","100","","5","","","5","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","true","false","false","1","false","","39","","0.910625","0.623125","","","","","-4.146624915599823","-2.6649189686775205","","","","","","0.9737271795987092","0.6181080033063485","","","","","0.908125","0.63","","","","","-4.134996440410614","-2.6474742603302004","","","","","","0.9733028962778276","0.6183583609385643","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_pedagogical-sampling_5x5_k=2_4","finished","-","dharakyu","","2023-01-19T04:52:53.000Z","1695","","32","2","","true","false","64","40","perfect-teacher_pedagogical-sampling_5x5_k=2","100","false","100","0.000005","4","perfect-teacher_pedagogical-sampling_5x5_k=2_4","100","","5","","","5","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","true","true","false","false","1","false","","39","","0.8478125","0.5209375","","","","","-3.995197691917419","-1.8509392657876016","","","","","","0.9329201009502204","0.4397461023465992","","","","","0.8396875","0.5246875","","","","","-3.887305891513825","-1.8594848236441612","","","","","","0.9246469075167958","0.4503147812424093","","","","","","","","","","","","","","","","","","","","27.12","","","","","","","","","","","27.39"
"perfect-teacher_lang_4x4_k=2_5","finished","-","dharakyu","","2023-01-19T04:35:24.000Z","1055","","32","2","","true","true","64","40","perfect-teacher_lang_4x4_k=2","100","false","100","0.000005","12","perfect-teacher_lang_4x4_k=2_5","100","","4","","","4","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","true","false","false","1","false","","39","","0.9371875","0.70875","","","","","-4.563448033332825","-3.4591708064079283","","","","","","0.98539423846515","0.7471285481588842","","","","","0.93625","0.694375","","","","","-4.396306908130645","-3.315658539533615","","","","","","0.9874837020790412","0.7391945332802449","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_pedagogical-sampling_5x5_k=2_3","finished","-","dharakyu","","2023-01-19T04:25:45.000Z","1618","","32","2","","true","false","64","40","perfect-teacher_pedagogical-sampling_5x5_k=2","100","false","100","0.000005","4","perfect-teacher_pedagogical-sampling_5x5_k=2_3","100","","5","","","5","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","true","true","false","false","1","false","","39","","0.849375","0.5003125","","","","","-3.9529065346717833","-1.515642186999321","","","","","","0.933781660500982","0.3482940679855958","","","","","0.860625","0.54","","","","","-3.983179423809052","-1.759094887971878","","","","","","0.943103800260699","0.407627990308838","","","","","","","","","","","","","","","","","","","","27.14","","","","","","","","","","","26.88"
"perfect-teacher_lang_4x4_k=2_4","finished","-","dharakyu","","2023-01-19T04:18:14.000Z","1019","","32","2","","true","true","64","40","perfect-teacher_lang_4x4_k=2","100","false","100","0.000005","12","perfect-teacher_lang_4x4_k=2_4","100","","4","","","4","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","true","false","false","1","false","","39","","0.9246875","0.5746875","","","","","-4.440939104557037","-2.3264990895986557","","","","","","0.9813982783899","0.507845351530372","","","","","0.9259375","0.5590625","","","","","-4.464615585803986","-2.316794891953468","","","","","","0.9812859073685606","0.5048309548230929","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_lang_4x4_k=2_3","finished","-","dharakyu","","2023-01-19T04:01:34.000Z","989","","32","2","","true","true","64","40","perfect-teacher_lang_4x4_k=2","100","false","100","0.000005","12","perfect-teacher_lang_4x4_k=2_3","100","","4","","","4","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","true","false","false","1","false","","39","","0.9340625","0.5675","","","","","-4.43136563539505","-2.3424089884757997","","","","","","0.9863291502407062","0.5168254564202052","","","","","0.9440625","0.5753125","","","","","-4.532089819908142","-2.456038887053728","","","","","","0.9875532848864876","0.5338100097982127","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_pedagogical-sampling_5x5_k=2_2","finished","-","dharakyu","","2023-01-19T03:59:47.000Z","1544","","32","2","","true","false","64","40","perfect-teacher_pedagogical-sampling_5x5_k=2","100","false","100","0.000005","4","perfect-teacher_pedagogical-sampling_5x5_k=2_2","100","","5","","","5","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","true","true","false","false","1","false","","39","","0.82875","0.5271875","","","","","-3.91708931684494","-1.9023877707123755","","","","","","0.9251222199700913","0.44863728580634177","","","","","0.8390625","0.5428125","","","","","-3.9816162991523742","-2.0530016961693764","","","","","","0.9271739113601056","0.4783635454468067","","","","","","","","","","","","","","","","","","","","26.43","","","","","","","","","","","26.32"
"perfect-teacher_lang_4x4_k=2_2","finished","-","dharakyu","","2023-01-19T03:43:08.000Z","1096","","32","2","","true","true","64","40","perfect-teacher_lang_4x4_k=2","100","false","100","0.000005","12","perfect-teacher_lang_4x4_k=2_2","100","","4","","","4","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","true","false","false","1","false","","39","","0.9396875","0.6121875","","","","","-4.551512398719788","-2.832654443383217","","","","","","0.9866001112034168","0.6108711003064637","","","","","0.9453125","0.6178125","","","","","-4.568694972991944","-2.8298921340703966","","","","","","0.9903082185691974","0.6087734701995684","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_pedagogical-sampling_5x5_k=2_1","finished","-","dharakyu","","2023-01-19T03:31:37.000Z","1678","","32","2","","true","false","64","40","perfect-teacher_pedagogical-sampling_5x5_k=2","100","false","100","0.000005","4","perfect-teacher_pedagogical-sampling_5x5_k=2_1","100","","5","","","5","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","true","true","false","false","1","false","","39","","0.850625","0.481875","","","","","-3.939579050540924","-1.4373972454667092","","","","","","0.9327713953090706","0.3287973561476169","","","","","0.83875","0.4928125","","","","","-3.9346510648727415","-1.509651179611683","","","","","","0.9296383398294038","0.3549456848578398","","","","","","","","","","","","","","","","","","","","27.6","","","","","","","","","","","28.17"
"perfect-teacher_lang_4x4_k=2_1","finished","-","dharakyu","","2023-01-19T03:22:48.000Z","1207","","32","2","","true","true","64","40","perfect-teacher_lang_4x4_k=2","100","false","100","0.000005","12","perfect-teacher_lang_4x4_k=2_1","100","","4","","","4","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","true","false","false","1","false","","39","","0.9359375","0.655625","","","","","-4.45737993478775","-3.0169343400001525","","","","","","0.9846699843609964","0.661887383911512","","","","","0.9403125","0.6534375","","","","","-4.572159502506256","-3.193255217075348","","","","","","0.9854708775399252","0.6849438154827687","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_pedagogical-sampling_4x4_k=2_5","finished","-","dharakyu","","2023-01-19T03:20:49.000Z","635","","32","2","","true","false","64","40","perfect-teacher_pedagogical-sampling_4x4_k=2","100","false","100","0.000005","4","perfect-teacher_pedagogical-sampling_4x4_k=2_5","100","","4","","","4","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","true","true","false","false","1","false","","39","","0.916875","0.594375","","","","","-4.494118666648864","-2.613360179066658","","","","","","0.975378910584094","0.5703858003552299","","","","","0.9203125","0.5975","","","","","-4.60148968219757","-2.622100804448128","","","","","","0.977514964355516","0.5619026261291591","","","","","","","","","","","","","","","","","","","","23.04","","","","","","","","","","","20.95"
"perfect-teacher_pedagogical-sampling_4x4_k=2_4","finished","-","dharakyu","","2023-01-19T03:10:27.000Z","609","","32","2","","true","false","64","40","perfect-teacher_pedagogical-sampling_4x4_k=2","100","false","100","0.000005","4","perfect-teacher_pedagogical-sampling_4x4_k=2_4","100","","4","","","4","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","true","true","false","false","1","false","","39","","0.8725","0.5671875","","","","","-4.404845314025879","-2.366109919548035","","","","","","0.947974569963241","0.5075714659361001","","","","","0.853125","0.5753125","","","","","-4.380082330703735","-2.4705137604475023","","","","","","0.9356082266997386","0.5171721360371182","","","","","","","","","","","","","","","","","","","","23.12","","","","","","","","","","","21.56"
"perfect-teacher_lang_3x3_k=2_5","finished","-","dharakyu","","2023-01-19T03:06:32.000Z","958","","32","2","","true","true","64","40","perfect-teacher_lang_3x3_k=2","100","false","100","0.000005","12","perfect-teacher_lang_3x3_k=2_5","100","","3","","","3","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","true","false","false","1","false","","39","","0.96375","0.71375","","","","","-5.265925695896149","-3.855630495548248","","","","","","1","0.7298449684973841","","","","","0.9678125","0.56125","","","","","-5.245284488201142","-2.7665295106172563","","","","","","1","0.5219443658443579","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_pedagogical-sampling_4x4_k=2_3","finished","-","dharakyu","","2023-01-19T02:59:13.000Z","662","","32","2","","true","false","64","40","perfect-teacher_pedagogical-sampling_4x4_k=2","100","false","100","0.000005","4","perfect-teacher_pedagogical-sampling_4x4_k=2_3","100","","4","","","4","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","true","true","false","false","1","false","","39","","0.9178125","0.565","","","","","-4.440233099460602","-2.243399718105793","","","","","","0.9771897903674585","0.4891137019098867","","","","","0.923125","0.534375","","","","","-4.401346909999847","-1.821456843316555","","","","","","0.9781567319754628","0.3957673305066104","","","","","","","","","","","","","","","","","","","","20.12","","","","","","","","","","","18.5"
"perfect-teacher_lang_3x3_k=2_4","finished","-","dharakyu","","2023-01-19T02:50:04.000Z","974","","32","2","","true","true","64","40","perfect-teacher_lang_3x3_k=2","100","false","100","0.000005","12","perfect-teacher_lang_3x3_k=2_4","100","","3","","","3","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","true","false","false","1","false","","39","","0.971875","0.641875","","","","","-5.230245714187622","-3.29083163022995","","","","","","1","0.6228801316872279","","","","","0.9659375","0.5184375","","","","","-5.171243481636047","-2.4354873833060267","","","","","","1","0.4634234826357536","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_pedagogical-sampling_4x4_k=2_2","finished","-","dharakyu","","2023-01-19T02:48:39.000Z","621","","32","2","","true","false","64","40","perfect-teacher_pedagogical-sampling_4x4_k=2","100","false","100","0.000005","4","perfect-teacher_pedagogical-sampling_4x4_k=2_2","100","","4","","","4","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","true","true","false","false","1","false","","39","","0.895","0.6171875","","","","","-4.483631484508514","-2.755661005973816","","","","","","0.9632223570821176","0.5943854691905068","","","","","0.8925","0.625625","","","","","-4.314425761699677","-2.5260017317533494","","","","","","0.961057924519494","0.5516358205839338","","","","","","","","","","","","","","","","","","","","22.08","","","","","","","","","","","19.19"
"perfect-teacher_pedagogical-sampling_4x4_k=2_1","finished","-","dharakyu","","2023-01-19T02:35:51.000Z","754","","32","2","","true","false","64","40","perfect-teacher_pedagogical-sampling_4x4_k=2","100","false","100","0.000005","4","perfect-teacher_pedagogical-sampling_4x4_k=2_1","100","","4","","","4","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","true","true","false","false","1","false","","39","","0.8915625","0.5971875","","","","","-4.399131071567536","-2.55813733369112","","","","","","0.9631341905831804","0.5561453980761575","","","","","0.9015625","0.5753125","","","","","-4.412495234012604","-2.361124075800181","","","","","","0.9692375976180684","0.5181192351204317","","","","","","","","","","","","","","","","","","","","21.22","","","","","","","","","","","20.1"
